UnixTimeSeconds;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName;EmperorsRating - UnixTimeSeconds;RatingHand;CurrentRotation;CurrentHumanReadableRotation
1728478376;1207168;1000619027140483024;63864082376103;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728478376;1207188;1000619027240362471;63864082376103;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728478376;1207208;1000619027340310996;63864082376103;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728478376;1207228;1000619027440362831;63864082376103;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728478376;1207248;1000619027540394102;63864082376103;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728478376;1207268;1000619027640417859;63864082376304;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728478376;1207288;1000619027740505623;63864082376304;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728478376;1207308;1000619027840559095;63864082376681;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728478376;1207328;1000619027940584558;63864082376681;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728478376;1207348;1000619028040603733;63864082376681;(-0.773, 0.796, 1.475);(-0.026, 0.122, -0.011, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
