UnixTimeSeconds;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName;EmperorsRating - UnixTimeSeconds;RatingHand;CurrentRotation;CurrentHumanReadableRotation
1728900069;97417;1000002661633961888;63864504069479;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900069;97437;1000002661733976740;63864504069479;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900069;97457;1000002661833990538;63864504069479;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900069;97477;1000002661934003820;63864504069479;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900069;97497;1000002662034016393;63864504069479;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900069;97517;1000002662134036750;63864504069522;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900069;97537;1000002662234055824;63864504069614;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900069;97557;1000002662334078482;63864504069703;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900069;97577;1000002662434105355;63864504069803;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900069;97597;1000002662534129170;63864504069902;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900070;97617;1000002662634151684;63864504070003;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900070;97637;1000002662734172429;63864504070104;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900070;97656;1000002662829199261;63864504070193;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900070;97676;1000002662929225333;63864504070293;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900070;97696;1000002663029249773;63864504070393;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900070;97716;1000002663129281397;63864504070495;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900070;97736;1000002663229312127;63864504070594;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900070;97756;1000002663329339909;63864504070694;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900111;105873;1000002703929998210;63864504111763;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900111;105893;1000002704030034354;63864504111763;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900111;105913;1000002704130076375;63864504111763;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900111;105933;1000002704230115964;63864504111763;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900111;105953;1000002704330153203;63864504111763;(-0.849, 0.793, 1.592);(0.023, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900111;105973;1000002704430189408;63864504111804;(-0.849, 0.792, 1.592);(0.020, -0.083, -0.010, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900111;105993;1000002704530230267;63864504111897;(-0.849, 0.792, 1.592);(0.019, -0.085, -0.012, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900111;106013;1000002704630268423;63864504111997;(-0.850, 0.792, 1.590);(0.019, -0.089, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900112;106033;1000002704730304439;63864504112097;(-0.849, 0.792, 1.591);(0.021, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900112;106053;1000002704830346468;63864504112197;(-0.849, 0.792, 1.591);(0.022, -0.087, -0.010, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900112;106073;1000002704930385669;63864504112297;(-0.850, 0.792, 1.591);(0.023, -0.086, -0.012, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900112;106093;1000002705030422573;63864504112397;(-0.849, 0.792, 1.592);(0.022, -0.083, -0.013, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900112;106113;1000002705130465685;63864504112497;(-0.848, 0.792, 1.591);(0.024, -0.087, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900112;106133;1000002705230505903;63864504112597;(-0.847, 0.793, 1.591);(0.023, -0.086, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900112;106153;1000002705330543555;63864504112697;(-0.849, 0.794, 1.591);(0.022, -0.087, -0.012, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900112;106173;1000002705430580668;63864504112813;(-0.849, 0.792, 1.592);(0.019, -0.084, -0.012, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900112;106193;1000002705530627155;63864504112904;(-0.849, 0.792, 1.591);(0.021, -0.084, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106213;1000002705630670101;63864504113009;(-0.848, 0.792, 1.592);(0.021, -0.086, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106233;1000002705730710378;63864504113097;(-0.849, 0.792, 1.590);(0.020, -0.084, -0.012, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106253;1000002705830752083;63864504113196;(-0.849, 0.793, 1.591);(0.024, -0.087, -0.012, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106273;1000002705930792054;63864504113297;(-0.847, 0.793, 1.592);(0.024, -0.088, -0.010, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106293;1000002706030828591;63864504113396;(-0.848, 0.792, 1.591);(0.022, -0.087, -0.009, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106313;1000002706130862748;63864504113497;(-0.849, 0.793, 1.591);(0.022, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106333;1000002706230903223;63864504113596;(-0.850, 0.793, 1.591);(0.021, -0.083, -0.012, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106353;1000002706330941276;63864504113696;(-0.847, 0.791, 1.592);(0.022, -0.087, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106373;1000002706430977725;63864504113797;(-0.849, 0.793, 1.591);(0.024, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106393;1000002706531019394;63864504113896;(-0.848, 0.793, 1.591);(0.027, -0.088, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900113;106413;1000002706631058447;63864504113997;(-0.849, 0.792, 1.592);(0.021, -0.082, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106433;1000002706731094884;63864504114096;(-0.849, 0.793, 1.592);(0.023, -0.084, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106453;1000002706831129042;63864504114197;(-0.849, 0.793, 1.591);(0.025, -0.086, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106473;1000002706931169431;63864504114297;(-0.848, 0.793, 1.591);(0.027, -0.088, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106493;1000002707031207336;63864504114397;(-0.849, 0.793, 1.592);(0.024, -0.088, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106513;1000002707131243359;63864504114497;(-0.848, 0.793, 1.592);(0.025, -0.085, -0.012, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106533;1000002707231285073;63864504114597;(-0.850, 0.793, 1.592);(0.023, -0.083, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106553;1000002707331325453;63864504114697;(-0.849, 0.793, 1.591);(0.025, -0.084, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106573;1000002707431361870;63864504114796;(-0.849, 0.792, 1.592);(0.025, -0.088, -0.010, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106593;1000002707531404527;63864504114897;(-0.849, 0.793, 1.592);(0.026, -0.090, -0.010, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900114;106613;1000002707631444401;63864504114997;(-0.848, 0.792, 1.592);(0.021, -0.085, -0.011, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900115;106633;1000002707731481699;63864504115096;(-0.849, 0.792, 1.592);(0.022, -0.085, -0.012, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900115;106653;1000002707831516908;63864504115197;(-0.848, 0.793, 1.591);(0.022, -0.086, -0.010, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1728900115;106673;1000002707931558163;63864504115297;(-0.849, 0.792, 1.592);(0.017, -0.083, -0.013, 0.996);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
