UnixTimeSeconds;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName;EmperorsRating - UnixTimeSeconds;RatingHand;CurrentRotation;CurrentHumanReadableRotation
1721308920;659399;1000076271967110479;63856912920101;(-0.491, 0.784, 1.915);(0.032, 0.047, -0.008, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721308920;659419;1000076272067143564;63856912920109;(-0.491, 0.784, 1.915);(0.032, 0.047, -0.008, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721308920;659439;1000076272167175397;63856912920109;(-0.491, 0.784, 1.915);(0.032, 0.047, -0.008, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721308920;659459;1000076272267205192;63856912920109;(-0.491, 0.784, 1.915);(0.032, 0.047, -0.008, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721308920;659479;1000076272367242247;63856912920109;(-0.491, 0.784, 1.915);(0.032, 0.047, -0.008, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721308920;659499;1000076272467276599;63856912920194;(-0.491, 0.784, 1.915);(0.032, 0.047, -0.009, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721308920;659519;1000076272567308463;63856912920293;(-0.491, 0.784, 1.915);(0.032, 0.047, -0.009, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721308920;659538;1000076272662344867;63856912920429;(-0.491, 0.784, 1.915);(0.032, 0.047, -0.009, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721308920;659558;1000076272762379502;63856912920499;(-0.491, 0.784, 1.915);(0.032, 0.047, -0.009, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721308920;659578;1000076272862413385;63856912920590;(-0.491, 0.784, 1.915);(0.031, 0.047, -0.009, 0.998);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
