UnixTimeSeconds;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName;EmperorsRating - UnixTimeSeconds;RatingHand;CurrentRotation;CurrentHumanReadableRotation
1721294923;66812;1000062275586006277;63856898923747;(-0.538, 0.786, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294923;66832;1000062275686000914;63856898923748;(-0.538, 0.786, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294923;66852;1000062275785996124;63856898923748;(-0.538, 0.786, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294923;66872;1000062275885991755;63856898923748;(-0.538, 0.786, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294923;66892;1000062275985996465;63856898923748;(-0.538, 0.786, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294923;66912;1000062276086000833;63856898923960;(-0.538, 0.787, 1.837);(0.038, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294923;66932;1000062276186005297;63856898923960;(-0.538, 0.787, 1.837);(0.038, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;66952;1000062276286017591;63856898924325;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;66972;1000062276386029022;63856898924325;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;66992;1000062276486041181;63856898924325;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;67012;1000062276586052083;63856898924325;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;67032;1000062276686070010;63856898924439;(-0.538, 0.786, 1.836);(0.038, -0.126, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;67052;1000062276786087158;63856898924536;(-0.538, 0.786, 1.837);(0.039, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;67072;1000062276886103111;63856898924626;(-0.538, 0.787, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;67092;1000062276986127773;63856898924715;(-0.538, 0.786, 1.837);(0.039, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;67112;1000062277086150408;63856898924853;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294924;67132;1000062277186171829;63856898924986;(-0.538, 0.786, 1.837);(0.039, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67152;1000062277286191065;63856898925026;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67172;1000062277386217692;63856898925126;(-0.538, 0.786, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67192;1000062277486242717;63856898925226;(-0.538, 0.786, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67212;1000062277586266916;63856898925362;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67232;1000062277686297618;63856898925425;(-0.538, 0.787, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67252;1000062277786326056;63856898925519;(-0.538, 0.787, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67272;1000062277886353681;63856898925618;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67292;1000062277986387393;63856898925742;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67312;1000062278086421452;63856898925833;(-0.538, 0.787, 1.837);(0.039, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294925;67332;1000062278186453317;63856898925933;(-0.538, 0.786, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294926;67352;1000062278286480891;63856898926031;(-0.538, 0.786, 1.837);(0.039, -0.127, -0.013, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294926;67372;1000062278386515058;63856898926130;(-0.538, 0.786, 1.837);(0.039, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721294926;67392;1000062278486547411;63856898926232;(-0.538, 0.786, 1.837);(0.038, -0.127, -0.014, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
