UnixTimeSeconds;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName;EmperorsRating - UnixTimeSeconds;RatingHand;CurrentRotation;CurrentHumanReadableRotation
1721667523;3517646;1000434872573529200;63857271523935;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517647;1000434872578529600;63857271523935;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517648;1000434872583530000;63857271523935;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517649;1000434872588528300;63857271523935;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517650;1000434872593528700;63857271523935;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517651;1000434872598528600;63857271523935;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517652;1000434872603529000;63857271523935;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517653;1000434872608528300;63857271523935;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517654;1000434872613528700;63857271523935;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517655;1000434872618529100;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517656;1000434872623529500;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517657;1000434872628529900;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517658;1000434872633530300;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517659;1000434872638533200;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517660;1000434872643533600;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517661;1000434872648523800;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517662;1000434872653523800;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517663;1000434872658546600;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517664;1000434872663550600;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517665;1000434872668525800;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517666;1000434872673525800;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517667;1000434872678519100;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517668;1000434872683519100;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517669;1000434872688519100;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517670;1000434872693519100;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517671;1000434872698520800;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517672;1000434872703525000;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517673;1000434872708537700;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517674;1000434872713540600;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517675;1000434872718542700;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517676;1000434872723526600;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517677;1000434872728528700;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517678;1000434872733523200;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517679;1000434872738525300;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517680;1000434872743527800;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517681;1000434872748529900;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517682;1000434872753532400;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517683;1000434872758534500;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517684;1000434872763536600;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517685;1000434872768538700;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517686;1000434872773536400;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517687;1000434872778538500;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517688;1000434872783536600;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517689;1000434872788530100;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517690;1000434872793522000;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517691;1000434872798520100;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517692;1000434872803524100;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
1721667523;3517693;1000434872808529000;63857271523936;(0.487, 0.964, -0.360);(-0.060, -0.326, 0.008, 0.944);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0;Right;(0.000, 0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
