UnixTimeSeconds;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName;EmperorsRating - UnixTimeSeconds;RatingHand;CurrentRotation;CurrentHumanReadableRotation
1729165546;1366264;1000092756438149861;63864769546591;(-0.316, 1.377, 1.182);(-0.022, -0.140, -0.017, 0.990);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1729165546;1366284;1000092756538178262;63864769546600;(-0.316, 1.377, 1.182);(-0.022, -0.140, -0.017, 0.990);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1729165546;1366304;1000092756638216408;63864769546600;(-0.316, 1.377, 1.182);(-0.022, -0.140, -0.017, 0.990);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1729165546;1366324;1000092756738248047;63864769546600;(-0.316, 1.377, 1.182);(-0.022, -0.140, -0.017, 0.990);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1729165546;1366343;1000092756833334068;63864769546600;(-0.316, 1.377, 1.182);(-0.022, -0.140, -0.017, 0.990);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1729165546;1366363;1000092756933357942;63864769546689;(-0.315, 1.377, 1.182);(-0.023, -0.140, -0.017, 0.990);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1729165546;1366383;1000092757033391877;63864769546788;(-0.314, 1.377, 1.183);(-0.021, -0.138, -0.017, 0.990);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1729165546;1366403;1000092757133423160;63864769546889;(-0.311, 1.374, 1.185);(-0.012, -0.130, -0.017, 0.991);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1729165546;1366423;1000092757233446376;63864769546988;(-0.309, 1.371, 1.188);(-0.002, -0.121, -0.014, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
1729165547;1366443;1000092757333471981;63864769547089;(-0.306, 1.366, 1.194);(0.017, -0.107, -0.012, 0.994);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;NULL;0
